Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
18-11-2011,176.1809082,177.0202854,171.5807138,174.4803672,21690327
21-11-2011,171.4390259,174.4149839,170.3816361,174.4149839,17715656
22-11-2011,173.368515,175.3851892,171.493549,171.8205824,19171804
23-11-2011,168.6156616,172.2129696,164.7785399,172.2129696,23710270
24-11-2011,168.5611725,169.6185623,164.2008059,168.9645102,27857321
25-11-2011,164.342514,168.1469342,163.7320645,167.8090148,16185464
28-11-2011,170.8830872,171.3191267,166.2501902,166.7843354,11033484
29-11-2011,166.7843323,170.4906469,165.5089154,170.4906469,21013969
30-11-2011,169.6730652,170.774072,164.1899051,164.9747647,19988986
01-12-2011,174.1969452,176.7586648,173.3684832,174.1969452,20626920
02-12-2011,177.042099,177.6852504,171.4826202,173.760909,19598467
05-12-2011,175.8866119,177.0748092,174.0552487,176.235432,13827937
07-12-2011,176.5515594,178.6663389,175.1126333,175.9411099,15373615
08-12-2011,169.8038788,176.0937139,168.3322508,174.8510136,19435800
09-12-2011,164.7567444,167.8526092,164.1026923,167.8526092,22070197
12-12-2011,158.6086273,166.1302772,157.8455544,165.8141445,22298377
13-12-2011,161.8352814,162.6419567,157.1914845,157.8237352,22873371
14-12-2011,161.7480927,164.3643155,159.8949281,160.8978148,23206895
15-12-2011,163.5467377,164.4951212,157.7365443,159.5679076,28922246
16-12-2011,157.3767853,184.1385875,156.1122838,163.2959985,25499308
19-12-2011,160.3091431,161.3120296,155.9160607,156.7990403,20623197
20-12-2011,155.5454712,161.7044995,154.6188889,161.7044995,24282464
21-12-2011,163.0780029,164.3316039,157.5621267,158.4996096,19963870
22-12-2011,164.506012,165.7596275,159.8077118,161.6281743,19571514
23-12-2011,162.7291718,167.8199091,161.8570927,165.6942291,15360163
26-12-2011,165.9122467,166.7407233,162.5438516,162.8708849,10396517
27-12-2011,164.1790009,167.5909838,162.5002464,167.0023355,13449406
28-12-2011,161.1267395,165.3671991,160.3200641,165.1927891,12376536
29-12-2011,155.2075348,161.1158486,154.1828469,159.949438,23840441
30-12-2011,151.0760651,157.0933845,150.2148866,155.4473465,29146195
02-01-2012,154.0411224,154.738777,149.8115636,151.9154424,18808107
03-01-2012,157.9872742,158.4778023,154.8695935,155.2838318,20489219
04-01-2012,156.1340942,159.3607663,155.5236447,158.5868075,18541902
05-01-2012,152.5041046,158.0526832,151.3267934,155.8833859,28959200
06-01-2012,156.4393311,157.8455554,151.8827531,151.9699581,20575210
09-01-2012,153.975708,155.763454,153.1472315,155.763454,18386646
10-01-2012,160.5053711,161.1158352,155.2293231,155.2293231,19720278
11-01-2012,163.1325073,164.1680958,159.4806816,160.8760052,21183286
12-01-2012,160.6580048,164.1572075,159.7205219,162.9689956,14225123
13-01-2012,159.5460968,163.7211524,158.7394215,161.7698824,20530513
16-01-2012,155.4364319,159.1427458,155.011293,159.1427458,17794345
17-01-2012,161.7807922,162.2931362,156.1014064,156.1014064,22738488
18-01-2012,170.0000916,171.7769516,165.2690894,166.1302678,40461227
19-01-2012,171.2864075,173.5319944,170.512434,172.0167639,23989114
20-01-2012,172.8125458,174.4149813,168.3213572,172.2347835,31725274
23-01-2012,168.2123413,170.0000874,164.6477352,164.6695364,28250482
24-01-2012,170.8721924,172.5836344,167.9616378,168.8773196,22291662
25-01-2012,172.4419098,173.3248895,170.6650497,171.9513671,16786908
27-01-2012,178.8625488,180.4977008,174.1969503,174.4149774,24347771
30-01-2012,173.2703552,178.5246162,172.7144088,177.4454253,21126187
31-01-2012,178.1430969,178.9497723,174.7201987,175.3960666,27405612
01-02-2012,181.2171631,181.8276127,177.9032856,178.5355365,16522676
02-02-2012,180.7920227,183.7243782,179.6801298,182.0456383,21445055
03-02-2012,182.7650757,183.1357115,177.8269474,180.9555284,19989261
06-02-2012,181.6096039,185.2069122,179.6692343,184.4220381,17430906
07-02-2012,184.1277161,185.9045617,181.8821145,183.5717696,21068816
08-02-2012,187.1472778,188.5207857,184.2258229,184.6618625,15957543
09-02-2012,186.155304,187.4743088,183.7025903,186.7875548,18851741
10-02-2012,183.8442841,187.2780829,182.6996893,185.3922165,14952871
13-02-2012,185.1523895,187.234467,183.3537283,183.3755295,15284147
14-02-2012,185.0761108,186.7112484,183.7897933,184.6400712,13711512
15-02-2012,182.4053345,186.5695038,181.620475,186.2315699,31421021
16-02-2012,177.129303,181.1735512,175.4396625,181.1735512,27747347
17-02-2012,178.3829193,180.1706802,176.6387755,179.2222966,35922700
21-02-2012,183.909668,185.0433765,177.7070382,178.2302827,36457910
22-02-2012,181.6967926,186.929238,180.9773368,184.8798623,25146771
23-02-2012,183.0485229,185.29411,180.2142731,181.3915697,19105924
24-02-2012,178.7644501,183.5063677,177.5762528,181.7186069,18746068
27-02-2012,170.3707275,179.9962558,166.8606244,179.1677792,27772012
28-02-2012,173.6519165,174.4912938,171.7333482,172.0276796,23140014
29-02-2012,178.938858,180.497691,175.3197489,175.5159601,27846970
01-03-2012,176.8022461,178.4919009,174.6547651,176.9875712,12960682
02-03-2012,177.4890442,178.3393075,175.6685816,177.9577856,12687228
05-03-2012,173.8699341,177.4672423,173.1613643,177.0421033,13074509
06-03-2012,169.3024292,176.3771382,168.7464828,173.760901,35129404
07-03-2012,166.0866547,169.5095528,163.7320614,169.302441,28202989
09-03-2012,168.7028961,169.9673978,167.7000095,169.0299149,17249418
12-03-2012,174.0988464,175.0690312,169.9891943,172.2347813,15041933
13-03-2012,178.7644501,179.2004896,175.1344399,175.1671418,16117008
14-03-2012,177.5762482,180.9555438,175.875707,180.5195043,17623820
15-03-2012,173.6846008,179.0369676,172.9760457,178.3392985,20258209
16-03-2012,168.3867798,173.9135575,167.296688,170.0546193,25168501
19-03-2012,164.625946,170.7086697,163.7538669,170.2726301,15978638
20-03-2012,165.8141479,167.0895503,163.5794615,164.8439632,10455362
21-03-2012,167.4492645,168.6374617,164.62593,165.6942203,14211666
22-03-2012,160.5381012,168.1905588,159.5897176,166.9805457,29243875
23-03-2012,162.2168121,163.4050092,160.9195942,162.162309,26956646
26-03-2012,159.1754608,162.1841205,158.4996075,162.1841205,23135333
27-03-2012,159.3825836,161.0722388,158.0853801,160.8978142,27194700
28-03-2012,158.2161865,160.4399723,157.0824924,159.1536694,18072694
29-03-2012,157.9872742,159.0882664,156.5374473,156.5374473,23976904
30-03-2012,163.6448517,164.1680962,158.5214125,159.044657,17276879
02-04-2012,161.4537506,163.6993521,161.1267319,163.3723188,11220694
03-04-2012,164.1026764,166.3264619,162.2604128,162.2604128,17515593
04-04-2012,162.8599701,165.0401532,162.0860112,162.4239306,11813695
09-04-2012,161.802597,163.0780139,160.0475527,161.3447562,11411688
10-04-2012,161.9115906,162.859974,160.9196046,162.6419615,8370104
11-04-2012,159.2190704,161.1158374,158.3469913,161.1158374,16304095
12-04-2012,162.053299,162.5547568,159.8731158,159.8731158,11779103
13-04-2012,163.8519745,166.130278,160.7888114,162.6528766,14214624
16-04-2012,163.0998077,164.2662037,160.4617692,162.8817807,10518035
17-04-2012,162.7291718,164.5605204,161.4101525,164.5605204,13893966
18-04-2012,163.2088165,164.9965627,161.9224991,163.514034,14998238
19-04-2012,161.6935883,164.3643142,161.0068198,164.3643142,18399192
20-04-2012,159.338974,161.5518736,158.7176238,161.3447472,14922257
23-04-2012,160.5271912,162.5874675,157.8891525,158.2488877,22106609
24-04-2012,160.2655334,161.4428299,157.7801186,161.1158112,16664900
25-04-2012,160.5271912,161.9661028,158.7285298,160.0475491,13586437
26-04-2012,162.434845,163.2960235,159.938529,160.7016019,15180399
27-04-2012,161.7699127,162.8927064,160.5708147,161.6173039,12501799
30-04-2012,162.4457245,163.056174,160.788786,160.788786,12147744
02-05-2012,162.1078186,163.8192603,161.3338451,163.0561875,12520177
03-05-2012,161.0831451,162.3040443,160.2764697,161.0068262,8299657
04-05-2012,158.3796997,161.3338565,157.4095149,159.8949303,16529947
07-05-2012,156.0359955,157.4095033,153.7249903,155.8833722,20084811
08-05-2012,154.4335632,156.7336533,152.3950882,156.5374421,16997816
09-05-2012,151.5448151,154.4226675,150.6618353,153.049145,16058311
10-05-2012,151.3377075,154.4444731,150.5528334,152.0135609,14838445
11-05-2012,152.0026398,153.2671413,150.0622705,151.0869582,13310297
14-05-2012,148.5361328,153.223532,147.936584,152.177043,17853868
15-05-2012,148.6124573,149.9968803,146.9664192,148.0347096,16170682
16-05-2012,147.4024658,148.8631933,146.7374985,147.1626375,13569502
17-05-2012,149.3755341,150.400222,147.7730985,148.3072437,15576334
18-05-2012,150.1167908,151.8282326,147.162634,147.5768723,10341793
21-05-2012,151.632019,152.7657132,149.560842,149.6698483,10211280
22-05-2012,150.6727295,153.6159855,150.1603856,153.6159855,12853294
23-05-2012,149.7461395,150.4220073,148.1546047,149.3864189,11301566
24-05-2012,151.5884094,152.6130973,149.5826363,151.3049786,10498664
25-05-2012,150.6945496,151.58843,150.1168018,151.5230263,13496281
28-05-2012,152.9728546,153.2671715,150.8689755,150.8689755,11265492
29-05-2012,153.0164337,154.7496767,152.0789509,153.0927381,15024360
30-05-2012,153.975708,154.4989525,151.5556967,152.536782,15403723
31-05-2012,153.8339996,158.9465383,148.7650781,151.9590485,39482174
01-06-2012,149.3973389,154.6733872,147.8276051,154.2155464,17921568
04-06-2012,151.0324707,151.959053,146.8138123,147.5986719,14269847
05-06-2012,153.1690521,153.9212244,151.5448153,151.7410265,13284608
06-06-2012,156.0796051,156.5374459,152.2860711,153.5832892,23252900
07-06-2012,157.2460022,159.5679082,156.1559106,157.2023997,27944820
08-06-2012,159.0882721,159.5679142,155.2947379,156.5374529,12717493
11-06-2012,157.4640045,160.5489831,156.5592381,159.7423078,9954345
12-06-2012,157.6166382,158.2815909,155.752573,155.8833805,11961991
13-06-2012,156.1667938,157.834633,155.316516,157.4639972,9950023
14-06-2012,156.1777039,157.1478886,155.0222085,156.1013995,7479627
15-06-2012,158.4450989,159.1100661,156.6464521,156.6464521,9936719
18-06-2012,156.7336731,160.1347704,155.229343,159.2299893,10034412
19-06-2012,160.7779083,161.2030473,156.3194216,156.3194216,7804051
20-06-2012,160.7669983,161.9769967,159.8077142,160.8978058,10313366
21-06-2012,156.690033,160.0257257,154.8804712,160.0257257,22609240
22-06-2012,155.011322,155.8615854,153.3870851,155.5672685,19130296
25-06-2012,156.1450043,157.6166323,155.2293227,155.7089647,11114641
26-06-2012,157.7365265,158.172566,155.7634553,156.4284079,16084241
27-06-2012,157.5185242,159.0664565,156.5374388,158.3687875,7708056
28-06-2012,156.9516907,158.6740332,156.2431209,157.9327615,11903391
29-06-2012,160.865097,161.5300642,158.0853651,158.0853651,16771028
02-07-2012,160.7669983,161.5082553,159.186364,160.35276,6831968
03-07-2012,160.5381012,161.9116092,159.4370943,161.3229608,10294922
04-07-2012,160.0802765,161.3338777,158.9029651,161.3338777,9347118
05-07-2012,161.0504608,161.8571218,159.6006338,160.2328847,7805552
06-07-2012,160.2110596,160.8978135,159.0446636,160.8978135,9259557
09-07-2012,159.5460968,159.9821218,158.3033819,158.9356327,7798797
10-07-2012,161.2684479,161.7698912,159.3280784,159.4697865,5974354
11-07-2012,158.2052765,160.592586,157.4095018,159.9058176,11937173
12-07-2012,157.2350922,159.1100578,156.3412118,157.3877009,10066480
13-07-2012,156.6464386,158.3905821,155.8833658,156.9734719,11373177
16-07-2012,157.0497894,157.8782515,155.8942795,156.9734851,7307313
17-07-2012,156.8317566,158.7067223,156.3848164,158.0199684,11396875
18-07-2012,156.0578003,157.376805,155.2729262,156.5374423,8552746
19-07-2012,158.6740112,159.131852,156.5374307,157.0170727,11681226
20-07-2012,157.5512238,158.9029303,156.3303101,157.4749194,12406980
23-07-2012,156.7554474,158.237976,155.5127471,155.8833683,10221032
24-07-2012,157.9545593,158.4668887,156.6137389,157.1914865,8035118
25-07-2012,156.809967,157.965477,155.2620345,157.060696,8748220
26-07-2012,154.8259888,157.1696959,154.0629305,157.1696959,14016845
27-07-2012,157.1915283,158.4560302,156.1341384,156.7554887,13466410
30-07-2012,159.0664673,159.5461094,157.3768121,157.6275411,6963876
31-07-2012,162.1187439,162.6637898,157.1915152,159.5025208,13479810
01-08-2012,162.8054504,163.7102313,161.0285906,161.3883258,14431906
02-08-2012,161.235733,162.9907772,160.6252835,161.7916794,7974567
03-08-2012,161.8897858,163.0779975,159.2735632,160.2437478,10943814
06-08-2012,171.3735962,172.1039525,163.0888893,163.0888893,37384710
07-08-2012,170.8721924,173.532018,169.5640736,171.3736357,19670296
08-08-2012,172.4091949,174.196941,170.6105337,171.1555795,18370923
09-08-2012,170.0872955,173.6301005,169.3242372,171.9949631,12750067
10-08-2012,170.5124359,172.0167658,168.7791929,169.5422512,10678248
13-08-2012,171.8314667,172.2347898,169.9456002,169.9456002,6183560
14-08-2012,174.3168793,174.8510245,171.580735,171.7769608,16508712
16-08-2012,177.9359894,179.1786898,174.2187597,174.8619257,21632112
17-08-2012,177.9250946,179.8436484,176.5188702,178.3175171,14330179
21-08-2012,177.5217438,179.6256226,177.0966048,177.9032802,11057384
22-08-2012,176.115509,177.7942489,175.6576683,176.4207411,8748439
23-08-2012,173.2158661,176.9003938,171.7878551,176.7150686,16661033
24-08-2012,170.5124359,173.2158637,169.7711789,172.6163147,15117604
27-08-2012,171.6570435,173.5865124,170.8176807,171.3627266,9154343
28-08-2012,172.2783813,173.0850421,169.7384632,171.5480104,8774153
29-08-2012,170.5233612,173.8699554,170.1200235,172.4528303,8842299
30-08-2012,170.7958527,172.6381018,167.5691661,170.000078,27245709
31-08-2012,167.0895386,171.01388,166.2828778,170.0545959,14781765
03-09-2012,166.3591919,167.8635219,165.7051398,167.4383829,9790138
04-09-2012,169.967392,170.3053259,166.1738726,166.5553945,8754970
05-09-2012,168.1251373,170.0437057,166.6099067,169.0190177,13179587
06-09-2012,167.4819794,168.8773031,166.5662977,167.0677411,5302686
07-09-2012,172.6163025,173.6518909,169.7275643,169.7711668,13821905
10-09-2012,172.6817169,175.1453309,172.0494661,174.4149745,8776096
11-09-2012,172.4527893,173.5101789,170.7522483,172.125756,13658914
12-09-2012,174.0007477,174.3495823,172.1148812,172.997861,7772894
13-09-2012,174.2296448,176.2681198,173.1722551,174.0007317,11677889
14-09-2012,183.5172729,184.3784369,176.4970662,177.249224,36312698
17-09-2012,190.4938507,192.2053071,184.90167,184.90167,42430663
18-09-2012,186.5367889,190.5265337,185.5993207,189.719873,17296128
20-09-2012,181.5005951,184.9452801,180.5740128,183.2883413,15310116
21-09-2012,185.3813019,186.3405859,181.3915569,181.609584,35935601
24-09-2012,182.3399506,187.0164497,181.555091,185.3159085,14905003
25-09-2012,183.0812073,184.1821994,181.0100305,182.6996709,13838236
26-09-2012,184.1713257,185.2505167,181.7949165,182.6996975,16657879
27-09-2012,180.9228363,184.8798799,179.7019371,184.2694303,30420370
28-09-2012,182.5252686,184.8580604,181.9039038,182.4816661,14117613
01-10-2012,181.7186127,183.637181,180.7920304,183.1357377,8712229
03-10-2012,184.4656372,186.0680874,181.8821162,181.9257187,21902919
04-10-2012,185.9481354,187.2562539,185.1196734,185.4357915,12626615
05-10-2012,187.0164642,187.9321459,148.7650911,187.4743051,15714795
08-10-2012,178.644516,186.3078728,177.9577621,186.3078728,20893020
09-10-2012,177.7506561,180.2360714,177.2710141,179.9744564,11601732
10-10-2012,177.9032898,179.2767977,176.028324,176.8131836,9380939
11-10-2012,178.7644501,179.2113903,176.4425586,178.5573382,11857119
12-10-2012,178.5355225,180.1706598,177.9141723,178.5137212,10626525
15-10-2012,179.4403076,180.9337369,178.5573279,178.5573279,11181159
16-10-2012,177.129303,183.1248213,176.5951578,182.8958936,22171959
17-10-2012,175.5377655,178.2084913,174.7528914,177.9141744,20915414
18-10-2012,176.8786011,177.903289,173.7609203,175.9956213,26601633
19-10-2012,175.0254211,176.704161,174.2732489,176.0937115,12648708
22-10-2012,177.8160553,178.1103867,172.6054111,173.368484,14165351
23-10-2012,176.5842438,177.6416334,175.4614504,177.3582026,9493730
25-10-2012,176.682373,178.4919351,175.9847185,176.6169693,18056661
29-10-2012,176.8567963,177.5544508,174.9273274,174.9273274,10986118
30-10-2012,175.1235352,176.9876003,174.2296548,176.5951632,9337388
31-10-2012,175.6140594,176.0173971,173.9789222,175.1017156,9422473
01-11-2012,175.9629211,176.333557,171.9513745,173.324897,18379112
02-11-2012,176.1482086,177.6634391,174.9600115,177.0311883,11547717
05-11-2012,175.7557678,176.3662319,174.818285,175.2107221,5066549
06-11-2012,175.6031799,176.0283189,173.5974067,175.2870472,15450143
07-11-2012,174.6002808,175.5704655,173.9789306,174.8510097,10418019
08-11-2012,173.6737061,174.0443419,172.1802768,172.8888465,12414461
09-11-2012,171.7224426,175.1780428,171.1446949,172.9651576,10595311
12-11-2012,171.5044098,172.1039587,169.8365706,171.3299998,12661154
15-11-2012,171.0574799,171.9840621,169.4114419,171.9840621,15252390
16-11-2012,168.9972229,172.8125584,168.0924418,171.6679491,14357871
19-11-2012,168.8118896,169.6730535,165.9885406,169.0190015,20723808
20-11-2012,166.8606262,170.2072054,166.1738723,170.2072054,9434023
21-11-2012,168.1360168,168.7246797,165.9340325,167.1113291,8612899
22-11-2012,166.9696198,168.681076,165.9994351,168.5393533,10486909
23-11-2012,168.6919861,169.1389117,167.002331,167.002331,7469469
26-11-2012,168.6701508,169.9346667,168.0924032,168.9426809,4542818
27-11-2012,171.5371399,171.7987695,168.7465069,169.400559,10808581
29-11-2012,174.044342,175.2870424,170.6323445,171.3627155,19614256
30-11-2012,173.0414734,176.1591398,172.2347979,173.5538174,18244916
03-12-2012,175.2870483,175.941115,172.1802828,173.3248921,10320168
04-12-2012,179.8000336,180.0180606,175.7230833,175.7557852,15279225
05-12-2012,181.5223694,182.5034546,178.9061469,180.573986,13516432
06-12-2012,183.9859772,184.4111161,179.2113727,182.2527342,11534903
07-12-2012,181.9584351,185.2505113,181.053654,183.3646448,13188809
10-12-2012,180.5848999,182.6887787,179.0478682,181.9584223,8177837
11-12-2012,178.7862701,182.7760159,177.5762715,181.3915927,16253418
